GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	Chromosome	Start	End	Strand	Feature	Gene name
FBgn0265470	0.364536039761311	-0.00144390366789918	0.0577505721801516	-0.0250024131950581	0.980053038760112	NA	chr3L	11405534	11406094	+	ncRNA	lncRNA:CR44363
FBgn0036222	0.0715660842192608	-0.0109599392895663	0.0569664628363992	-0.192392835079859	0.847434504345902	NA	chr3L	11922609	11924757	-	protein_coding	SdhAL
FBgn0267469	1.53057411132233	0.015367114634464	0.124772119068494	0.123161446236465	0.901979254525863	NA	chr3L	3137598	3138012	+	ncRNA	lncRNA:CR45819
FBgn0035511	1.44519526305669	-0.0314076943977738	0.120440953055671	-0.260772549543478	0.794267914479154	NA	chr3L	4210879	4211540	-	protein_coding	Cpr64Ab
FBgn0082948	0.296322764874554	0.0212115021648267	0.0575835532451177	0.368360425320318	0.712604502058916	NA	chr3L	20454245	20454324	+	snoRNA	snoRNA:Me18S-U1356b
FBgn0036793	0	NA	NA	NA	NA	NA	chr3L	18600149	18617943	-	protein_coding	CG4174
FBti0062484	8.47239290628966	0.0496618387003935	0.213120247407528	0.233022621287738	0.815743839984416	NA	chr3L	23066617	23068219	+	transposable_element	NA
FBti0020094	0.663694235687227	-0.00751050049160239	0.0876848463885217	-0.0856533460562183	0.93174199021883	NA	chr3L	11564835	11572403	+	transposable_element	NA
FBgn0052320	0.517726636197344	0.0299663711468953	0.0655140223313043	0.457403927900433	0.647380741627296	NA	chr3L	1398585	1401612	+	protein_coding	CG32320
FBgn0267616	1.04543997351457	0.00192990400594038	0.0962941476354474	0.020041758022997	0.984010061161227	NA	chr3L	21413302	21413643	+	ncRNA	lncRNA:CR45954
FBgn0001320	0.439454933313076	0.00648601721643961	0.0612684589918794	0.105862254790826	0.915691642046574	NA	chr3L	20692329	20695378	-	protein_coding	kni
FBti0020139	1.43699194795571	0.0358251712566492	0.11800732590926	0.30358429852225	0.761444615307187	NA	chr3L	17861828	17863485	-	transposable_element	NA
FBgn0267319	0.56896298358079	0.0238176988782113	0.0672000845617162	0.354429596830898	0.723016957222994	NA	chr3L	16177344	16177635	-	ncRNA	lncRNA:CR45755
FBti0020239	0	NA	NA	NA	NA	NA	chr3L	23134074	23134482	-	transposable_element	NA
FBti0061040	0.213458030650678	0.0141250127904962	0.0569664628363992	0.247953130442055	0.804170670995559	NA	chr3L	23661895	23662342	+	transposable_element	NA
FBgn0000625	2.51760977744698	-0.04968728964794	0.129836982471426	-0.382689806110329	0.701949773686153	NA	chr3L	12462536	12468021	-	protein_coding	eyg
FBgn0053255	0	NA	NA	NA	NA	NA	chr3L	19423757	19424146	+	pseudogene	CR33255
FBgn0267604	3.32104579872242	0.220589013866064	0.165357302662602	1.3340143453849	0.182199155182327	NA	chr3L	20159989	20160486	+	ncRNA	lncRNA:CR45942
FBti0020125	0.361183230428808	-0.0156832586278863	0.0577428379496583	-0.271605261964425	0.785925553047357	NA	chr3L	16523335	16528459	+	transposable_element	NA
FBgn0053234	2.2339203692368	0.0975269942961426	0.138605224661192	0.703631443436122	0.481662324455056	NA	chr3L	2661621	2663622	+	protein_coding	CG33234
FBgn0011653	8.01031288764055	-0.102863653269968	0.199540204453859	-0.515503397180062	0.606201296290258	NA	chr3L	4161665	4167464	-	protein_coding	mas
FBgn0265468	8.0383919627417	-0.101065270258195	0.215074567978092	-0.469908047280092	0.638420714665199	NA	chr3L	11315298	11315860	+	ncRNA	lncRNA:CR44361
FBgn0261858	3.6913529051892	0.121581312502338	0.166084072266397	0.732046793188713	0.464140007487058	NA	chr3L	2389264	2389650	+	protein_coding	Mzt1
FBgn0264747	0.213458030650678	0.0141250127904962	0.0569664628363992	0.247953130442055	0.804170670995559	NA	chr3L	18070299	18072123	-	protein_coding	CG44005
FBti0062673	0	NA	NA	NA	NA	NA	chr3L	23681532	23681641	+	transposable_element	NA
FBti0060816	0	NA	NA	NA	NA	NA	chr3L	22963063	22963200	-	transposable_element	NA
FBgn0261402	0.810551754659995	-0.00176121213761537	0.0879041231541439	-0.0200356032734324	0.984014970955021	NA	chr3L	17818072	17820193	-	protein_coding	Ir75b
FBgn0040318	1.4033421214885	0.0718861986666501	0.0985077953130114	0.72975137082532	0.465542174174243	NA	chr3L	14583221	14599540	-	protein_coding	HGTX
FBti0060811	1.19969639528869	0.0450042070609321	0.105950076690696	0.424768046108306	0.671005773688931	NA	chr3L	22955685	22955750	-	transposable_element	NA
FBgn0011844	0	NA	NA	NA	NA	NA	chr3L	13249546	13249618	+	tRNA	tRNA:Asp-GTC-1-10
FBgn0085283	1.85639325489093	-0.0351983392035913	0.132878177728409	-0.26489179642073	0.791092818176341	NA	chr3L	18679558	18680779	+	pseudogene	CR34254
FBgn0047338	0.85311153334846	-0.0763538895137793	0.0906719392631608	-0.842089516715578	0.399737848776277	NA	chr3L	15023491	15024009	+	protein_coding	CG32148
FBgn0036377	1.01648489217592	0.0199200459400287	0.0968851800366104	0.20560467485844	0.837099725538573	NA	chr3L	13516272	13519605	-	protein_coding	CG10710
FBti0061930	0	NA	NA	NA	NA	NA	chr3L	23157196	23164583	-	transposable_element	NA
FBgn0037064	8.56576994017264	0.181083110850699	0.215969318518879	0.838466834514134	0.401768566870546	NA	chr3L	21268391	21270580	-	protein_coding	CG9389
FBti0063872	0.247504100789087	0.00556952021312371	0.0572502273453487	0.0972838095389014	0.922501013125623	NA	chr3L	23586826	23587135	-	transposable_element	NA
FBgn0020518	0.224756680655294	0.0316096021062425	0.0574232589753919	0.550466878234628	0.581999188655896	NA	chr3L	22869544	22869622	-	snoRNA	snoRNA:Me28S-G764
FBti0061758	0	NA	NA	NA	NA	NA	chr3L	23174019	23174093	+	transposable_element	NA
FBgn0035547	0.149837787103529	0.0244994449775659	0.0572188573433654	0.428170818416503	0.668526760313674	NA	chr3L	4459192	4460317	-	protein_coding	CG15022
FBgn0035742	0	NA	NA	NA	NA	NA	chr3L	7127912	7128264	-	protein_coding	Acbp4
FBti0060239	0.297142039344303	0.0010955396392852	0.0572602634707403	0.0191326335731064	0.984735298363714	NA	chr3L	21952547	21953207	+	transposable_element	NA
FBgn0052461	6.12711887557933	-0.0431749769550338	0.201388636482145	-0.214386361163241	0.830245776636201	NA	chr3L	22954420	22955302	-	protein_coding	CG32461
FBgn0267538	0	NA	NA	NA	NA	NA	chr3L	10048301	10048927	+	ncRNA	lncRNA:CR45878
FBti0020221	0.915887798559708	0.0472738510955403	0.0938168500277824	0.503895100736604	0.614335093550923	NA	chr3L	23049899	23053301	+	transposable_element	NA
FBgn0259972	0	NA	NA	NA	NA	NA	chr3L	20896267	20897417	-	protein_coding	Sfp77F
FBgn0259933	0	NA	NA	NA	NA	NA	chr3L	3319554	3322489	+	protein_coding	CG42456
FBgn0063924	0	NA	NA	NA	NA	NA	chr3L	216624	216931	+	pseudogene	Kaz1-ORFA
FBgn0037030	0	NA	NA	NA	NA	NA	chr3L	20836181	20837153	+	protein_coding	CG3288
FBgn0035621	0.250856910121591	0.0262317160549591	0.0572626105611535	0.458095008206883	0.646884185075143	NA	chr3L	5598556	5599692	-	protein_coding	CG10591
FBgn0035569	0.288653034660399	-0.0196144302236668	0.0572434216861739	-0.342649507068239	0.731862152952058	NA	chr3L	4694204	4694845	-	protein_coding	CG15876
FBti0063433	0	NA	NA	NA	NA	NA	chr3L	20487726	20487887	+	transposable_element	NA
FBgn0052259	0.562675112669165	-0.017799934146889	0.0785920787746266	-0.226485091429286	0.820824153320088	NA	chr3L	4069368	4070281	+	protein_coding	CG32259
FBti0020047	0.944168659112797	-0.046632085408476	0.0872172191686129	-0.534666042474071	0.592880806832921	NA	chr3L	6220969	6230063	+	transposable_element	NA
FBgn0267966	0.506427986192729	0.0267118903283895	0.0704887672111427	0.378952440016102	0.704723181706791	NA	chr3L	9597170	9598375	-	ncRNA	asRNA:CR46246
FBgn0263763	0	NA	NA	NA	NA	NA	chr3L	15052997	15053351	-	protein_coding	CG43680
FBgn0036670	2.22390636299902	-0.0014753229817941	0.141240371883947	-0.0104454764747173	0.991665867144268	NA	chr3L	16860621	16861838	+	protein_coding	CG13029
FBgn0036023	1.01904421276932	0.0679466311979754	0.10177836872658	0.667594028555409	0.504392770479685	NA	chr3L	9639270	9640140	+	protein_coding	CG18179
FBti0063364	0	NA	NA	NA	NA	NA	chr3L	23380762	23380967	-	transposable_element	NA
FBgn0265753	0	NA	NA	NA	NA	NA	chr3L	14245992	14247011	+	ncRNA	lncRNA:CR44560
FBti0063835	0.0715660842192608	-0.0109599392895663	0.0569664628363992	-0.192392835079859	0.847434504345902	NA	chr3L	23448999	23449265	+	transposable_element	NA
FBgn0086066	0	NA	NA	NA	NA	NA	chr3L	829921	829992	-	snoRNA	snoRNA:Me5.8S-G74
FBti0060785	0.748696261102655	-0.00946197285882916	0.0847181353734245	-0.111687690210865	0.911071040046473	NA	chr3L	22942020	22942250	-	transposable_element	NA
FBti0062775	0.149837787103529	0.0244994449775659	0.0572188573433654	0.428170818416503	0.668526760313674	NA	chr3L	19265612	19265735	+	transposable_element	NA
FBti0063677	0	NA	NA	NA	NA	NA	chr3L	6146020	6146208	+	transposable_element	NA
FBgn0085288	0.224756680655294	0.0316096021062425	0.0574232589753919	0.550466878234628	0.581999188655896	NA	chr3L	2026990	2028326	+	protein_coding	CG34259
FBgn0036698	1.91919530583282	0.0764362702215953	0.137806342375311	0.5546643855725	0.579124240599578	NA	chr3L	17055612	17058533	+	protein_coding	CG7724
FBgn0023001	3.16432327288336	0.0196082890870926	0.165525145613215	0.118461089488552	0.905702324048958	NA	chr3L	7134515	7143074	+	protein_coding	melt
FBgn0036639	0.412018051095888	-0.0060766806868861	0.0659669393781387	-0.0921170626403185	0.926605032064627	NA	chr3L	16556822	16557958	+	protein_coding	CG4229
FBgn0265744	0	NA	NA	NA	NA	NA	chr3L	12302161	12302551	-	ncRNA	lncRNA:CR44551
FBti0063967	0	NA	NA	NA	NA	NA	chr3L	23529901	23531606	+	transposable_element	NA
FBgn0267312	0	NA	NA	NA	NA	NA	chr3L	12889351	12889638	-	ncRNA	lncRNA:CR45748
FBti0060266	0	NA	NA	NA	NA	NA	chr3L	22507992	22508158	+	transposable_element	NA
FBgn0265723	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr3L	2975517	2976203	-	ncRNA	lncRNA:CR44530
FBgn0040798	0.0715660842192608	-0.0109599392895663	0.0569664628363992	-0.192392835079859	0.847434504345902	NA	chr3L	16265384	16265804	+	protein_coding	CG13069
FBgn0263632	0	NA	NA	NA	NA	NA	chr3L	11629504	11629580	+	pre_miRNA	mir-3642
FBti0059896	2.84722573273305	0.00474693594050091	0.157825834415116	0.0300770527087185	0.976005601735607	NA	chr3L	23613522	23613960	-	transposable_element	NA
FBgn0036609	0	NA	NA	NA	NA	NA	chr3L	16326056	16326762	-	protein_coding	CG13039
FBgn0004593	0.143132168438522	-0.0181871816467374	0.0571925665763201	-0.317999046650017	0.750485660068158	NA	chr3L	15656654	15657390	-	protein_coding	Eig71Ef
FBgn0000592	3.10735742380907	-0.0172824130734137	0.158517990847466	-0.109024931372261	0.913182715825933	NA	chr3L	12188817	12190705	+	protein_coding	Est-6
FBti0062698	0.943084197745613	-0.0242713781936147	0.0921448827123629	-0.263404515575538	0.79223881053918	NA	chr3L	23821420	23821756	-	transposable_element	NA
FBti0061817	0	NA	NA	NA	NA	NA	chr3L	23216717	23216758	-	transposable_element	NA
FBgn0036861	0.296322764874554	0.0212115021648267	0.0575835532451177	0.368360425320318	0.712604502058916	NA	chr3L	19280119	19280800	-	protein_coding	CG14089
FBgn0262099	0	NA	NA	NA	NA	NA	chr3L	16755488	16755720	+	protein_coding	CG42852
FBgn0044050	0.193966989105602	0.00107653745569005	0.0572683073226186	0.0187981364566168	0.985002140453375	NA	chr3L	9801297	9802120	-	protein_coding	Ilp3
FBgn0286940	0	NA	NA	NA	NA	NA	chr3L	19538424	19544205	-	protein_coding	CG46434
FBti0020083	0.534418955982229	-0.000471938025160389	0.0722698922061886	-0.00653021625954461	0.994789678299086	NA	chr3L	9571981	9572245	-	transposable_element	NA
FBti0020191	0	NA	NA	NA	NA	NA	chr3L	21441564	21442116	-	transposable_element	NA
FBti0061785	0	NA	NA	NA	NA	NA	chr3L	23189714	23189877	+	transposable_element	NA
FBgn0052204	0.431509092640964	0.0136481725244736	0.0662596139413783	0.205980260261531	0.83680633070535	NA	chr3L	18922418	18946038	-	protein_coding	CG32204
FBti0020151	0	NA	NA	NA	NA	NA	chr3L	18590702	18591377	-	transposable_element	NA
FBgn0265892	0	NA	NA	NA	NA	NA	chr3L	20633019	20633484	+	ncRNA	lncRNA:CR44681
FBti0020145	3.62799299281603	0.155286962419757	0.161311529008668	0.962652597579763	0.335721892527006	NA	chr3L	18047762	18056761	+	transposable_element	NA
FBgn0036289	2.69907850355307	0.0198678833052974	0.157902629864272	0.125823637784723	0.899871530227176	NA	chr3L	12491829	12497216	-	protein_coding	CG10657
FBgn0261953	0.909832698210799	0.0204645710046495	0.0870818693428003	0.235003809163652	0.814205776723056	NA	chr3L	21586827	21613349	+	protein_coding	TfAP-2
FBti0062685	0	NA	NA	NA	NA	NA	chr3L	23371866	23372147	+	transposable_element	NA
FBgn0267535	0	NA	NA	NA	NA	NA	chr3L	9890815	9892109	-	ncRNA	asRNA:CR45875
FBti0062746	0	NA	NA	NA	NA	NA	chr3L	18933428	18933497	+	transposable_element	NA
FBti0060755	0.440274207782824	-0.0195737665222009	0.0667047563660534	-0.293438842873312	0.769186739146169	NA	chr3L	22883442	22883529	+	transposable_element	NA
FBtr0304211_df_nrg	0	NA	NA	NA	NA	NA	chr3L	17315023	17315044	+	miRNA	NA
FBti0062488	1.80389726467939	0.0281346706843328	0.132927073442903	0.211654931953479	0.83237625053982	NA	chr3L	23062981	23063035	-	transposable_element	NA
FBgn0265895	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr3L	20623850	20624491	-	ncRNA	lncRNA:CR44684
FBgn0263839	3.07850198742952	0.215019615230102	0.151959085107966	1.41498361270951	0.157073300826349	NA	chr3L	1488738	1488831	+	ncRNA	snmRNA:CR43701
FBti0062697	6.27781664545099	0.0448854748767576	0.195753965913282	0.229295353825126	0.818639364406378	NA	chr3L	23686204	23686418	+	transposable_element	NA
FBgn0262580	0.286264336877043	-0.026790396124838	0.0575575187625522	-0.465454326399286	0.641606137553444	NA	chr3L	14381912	14383299	+	protein_coding	CG43120
FBgn0261633	1.13942896107405	0.068278878837645	0.106310006498127	0.642262013584281	0.520703074089406	NA	chr3L	16033777	16034170	+	protein_coding	CG42716
FBgn0264482	0.73200394131777	0.0379976939895378	0.0853912470945343	0.444983476438418	0.656331695236272	NA	chr3L	20290701	20291152	-	ncRNA	lncRNA:CR43890
FBgn0036328	0.340451966876627	0.00161328180735857	0.0612240745408422	0.026350448242094	0.97897781698409	NA	chr3L	12972473	12973650	+	protein_coding	CG10749
FBgn0053772	0.0715660842192608	-0.0109599392895663	0.0569664628363992	-0.192392835079859	0.847434504345902	NA	chr3L	22651854	22652525	-	protein_coding	CG33772
FBgn0035575	4.89750996820347	-0.226890566616705	0.190657959615931	-1.19003983402404	0.23403073601274	NA	chr3L	4803076	4805274	-	protein_coding	CG7509
FBgn0036986	1.52937722921047	-0.035047482033456	0.128843749895417	-0.272015383454022	0.785610190901769	NA	chr3L	20424423	20426071	-	protein_coding	CG5282
FBti0060395	2.08988020805331	0.134903200516956	0.132098885418371	1.02122890809944	0.307145999269171	NA	chr3L	23745931	23746068	-	transposable_element	NA
FBgn0265734	0	NA	NA	NA	NA	NA	chr3L	10242798	10243242	-	ncRNA	lncRNA:CR44541
FBgn0001229	3.89663066866557	0.147163973910651	0.167630404269266	0.877907409172985	0.379993968056003	NA	chr3L	9371510	9372497	-	protein_coding	Hsp67Bc
FBgn0264512	0	NA	NA	NA	NA	NA	chr3L	13302408	13302810	+	ncRNA	lncRNA:CR43911
FBgn0267634	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr3L	22197782	22198241	+	ncRNA	lncRNA:CR45972
FBti0061026	6.50774170195399	0.198088431201245	0.192741379488563	1.02774210564888	0.304071155882686	NA	chr3L	23795378	23797647	-	transposable_element	NA
FBti0061031	3.29375882591287	0.0610810905663449	0.161922399106257	0.377224466185572	0.706006799673707	NA	chr3L	23662792	23662996	-	transposable_element	NA
FBgn0036352	2.25721523503086	0.161918038578225	0.140973975105382	1.1485668787958	0.250734621009468	NA	chr3L	13384788	13385925	+	protein_coding	CG14110
FBgn0003295	1.37918233715031	-0.0534520990772754	0.103360431952171	-0.517142760219981	0.605056505870741	NA	chr3L	1370627	1387437	+	protein_coding	ru
FBgn0037035	2.07377196275205	-0.0341012961236312	0.134701126981157	-0.253162663801629	0.800142516848151	NA	chr3L	20927825	20929190	+	protein_coding	CG10589
FBgn0085282	1.34151054700541	-0.0115957818025477	0.11132466211769	-0.104161841428173	0.917040915330207	NA	chr3L	18086673	18087320	-	protein_coding	CG34253
FBgn0266590	0.0715660842192608	-0.0109599392895663	0.0569664628363992	-0.192392835079859	0.847434504345902	NA	chr3L	6865448	6866439	-	ncRNA	lncRNA:CR45115
FBgn0037065	7.15068517760253	-0.122669806621276	0.20989870120897	-0.584423847859587	0.558935185970932	NA	chr3L	21281751	21285962	-	protein_coding	CG12974
FBgn0000038	0.218051061990286	-0.00450000025011804	0.0574091434791171	-0.0783847306789194	0.937522019310524	NA	chr3L	4429348	4435993	+	protein_coding	nAChRbeta1
FBti0063381	0	NA	NA	NA	NA	NA	chr3L	20344618	20344697	+	transposable_element	NA
FBti0060294	0	NA	NA	NA	NA	NA	chr3L	11104339	11104404	+	transposable_element	NA
FBti0061414	0.926247040881328	-0.0421089685914039	0.0996604234570942	-0.422524479935936	0.672642236415397	NA	chr3L	23083574	23084756	-	transposable_element	NA
FBgn0264842	0.143132168438522	-0.0181871816467374	0.0571925665763201	-0.317999046650017	0.750485660068158	NA	chr3L	15884592	15885747	-	ncRNA	lncRNA:CR44050
FBgn0085480	0.262180263992359	-0.0249386473285378	0.0574733047336615	-0.433917058434462	0.664348671920418	NA	chr3L	15688516	15692068	-	protein_coding	CG34451
FBti0062062	1.2933166155054	0.0174208894713454	0.109334573329044	0.159335596608741	0.87340447694845	NA	chr3L	22944372	22944653	+	transposable_element	NA
FBti0020232	0.430544981091816	0.00393709945467783	0.0604161682883149	0.0651663216357814	0.948041575551757	NA	chr3L	23097849	23099411	-	transposable_element	NA
FBti0060453	0.119048095553837	-0.0109599392895663	0.0569664628363992	-0.192392835079859	0.847434504345902	NA	chr3L	23798439	23798570	-	transposable_element	NA
FBgn0036590	0.366924737544667	0.00932726410584085	0.0574885168728363	0.162245690325819	0.871112380739505	NA	chr3L	16277434	16278180	+	protein_coding	CG13065
FBti0059858	0	NA	NA	NA	NA	NA	chr3L	23432061	23432160	-	transposable_element	NA
FBgn0044048	0.119048095553837	-0.0109599392895663	0.0569664628363992	-0.192392835079859	0.847434504345902	NA	chr3L	9823348	9823897	-	protein_coding	Ilp5
FBti0060438	1.80878769395434	0.0214448913975429	0.12664798089794	0.169326753142826	0.865539633841905	NA	chr3L	23730828	23731068	+	transposable_element	NA
FBgn0040507	5.86079972891135	0.0221417518809008	0.199028542397555	0.111249128462555	0.911418794506229	NA	chr3L	2237607	2243719	+	protein_coding	ACXD
FBgn0265924	0	NA	NA	NA	NA	NA	chr3L	11246952	11247223	+	ncRNA	lncRNA:CR44713
FBgn0036588	0	NA	NA	NA	NA	NA	chr3L	16269391	16269911	+	protein_coding	CG13068
FBgn0015904	1.24918741350332	0.0347203897191294	0.099773105079094	0.347993476715045	0.727845082517651	NA	chr3L	12580671	12596018	+	protein_coding	ara
FBti0062093	0.727143856424326	-0.0328102401148585	0.079153814696724	-0.414512430519871	0.678498865391453	NA	chr3L	23229252	23230040	-	transposable_element	NA
FBgn0052208	0	NA	NA	NA	NA	NA	chr3L	19471655	19472228	-	protein_coding	825-Oak
FBgn0053696	6.78244445640069	-0.115139771811163	0.206667259148419	-0.557126330922475	0.577441118471475	NA	chr3L	9644108	9659433	+	protein_coding	CNMaR
FBtr0472725_df_nrg	0	NA	NA	NA	NA	NA	chr3L	19798024	19798046	+	miRNA	NA
FBgn0260430	1.33645214636871	0.0830590676293999	0.10891379311529	0.762612936834164	0.44569426699339	NA	chr3L	3188024	3189747	-	protein_coding	CG42525
FBgn0035636	1.63330242829303	0.0444041962490685	0.118253943925015	0.375498649560689	0.707289650582718	NA	chr3L	5783214	5786718	-	protein_coding	Cralbp
FBti0020195	0.250856910121591	0.0262317160549591	0.0572626105611535	0.458095008206883	0.646884185075143	NA	chr3L	21637646	21637915	-	transposable_element	NA
FBgn0267558	0.146484977771025	0.00333265223762785	0.0572090489926463	0.0582539352831444	0.953546359483498	NA	chr3L	16882190	16882539	+	ncRNA	lncRNA:CR45898
FBgn0035649	1.57566235843318	-0.0873126865244384	0.12573676162588	-0.694408583419944	0.487426012364072	NA	chr3L	5917904	5921316	-	protein_coding	CG10483
